date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:16:26	7784/7784	---M--	200	added ('OK')	application/javascript	date:Wed,%2016%20Aug%202017%2013:22:29%20GMT	http://www.udghosh.org/Events/js/jquery.mobile.custom.min.js	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/js/jquery.mobile.custom.min.js	(from http://www.udghosh.org/Events/)
07:16:29	12121/12121	---M--	200	added ('OK')	application/javascript	date:Wed,%2016%20Aug%202017%2013:22:30%20GMT	http://www.udghosh.org/Events/js/main.js	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/js/main.js	(from http://www.udghosh.org/Events/)
07:16:34	84345/84345	---M--	200	added ('OK')	application/javascript	date:Wed,%2016%20Aug%202017%2013:22:29%20GMT	http://www.udghosh.org/Events/js/jquery-2.1.4.js	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/js/jquery-2.1.4.js	(from http://www.udghosh.org/Events/)
07:16:36	5634/5634	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/airtel.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/airtel.png	(from http://www.udghosh.org/Events/)
07:16:38	878889/878889	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Aug%202017%2015:11:56%20GMT	http://www.udghosh.org/img/background1.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/background1.png	(from http://www.udghosh.org/css/style2.css)
07:16:39	58411/58411	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Oct%202017%2008:51:28%20GMT	http://www.udghosh.org/Events/img/Sponsors/lohia_group.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/lohia_group.jpg	(from http://www.udghosh.org/Events/)
07:16:43	27907/27907	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/sbi.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/sbi.png	(from http://www.udghosh.org/Events/)
07:16:43	22603/22603	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/danik%20jagran.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/danik%20jagran.png	(from http://www.udghosh.org/Events/)
07:16:44	4515/4515	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/upsidc.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/upsidc.jpg	(from http://www.udghosh.org/Events/)
07:16:46	6506/6506	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/apl%20apollo.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/apl%20apollo.png	(from http://www.udghosh.org/Events/)
07:16:49	91069/91069	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2019:14:12%20GMT	http://www.udghosh.org/Events/img/Sponsors/jyoti%20strips.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/jyoti%20strips.png	(from http://www.udghosh.org/Events/)
07:16:56	57091/57091	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Oct%202017%2015:29:13%20GMT	http://www.udghosh.org/Events/img/Sponsors/kesco.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/kesco.png	(from http://www.udghosh.org/Events/)
07:16:58	54166/54166	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Oct%202017%2015:21:32%20GMT	http://www.udghosh.org/Events/img/Sponsors/alcis.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/alcis.png	(from http://www.udghosh.org/Events/)
07:17:07	145429/145429	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/baadshah.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/baadshah.png	(from http://www.udghosh.org/Events/)
07:17:07	51538/51538	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Oct%202017%2015:14:22%20GMT	http://www.udghosh.org/Events/img/Sponsors/fastrack.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/fastrack.png	(from http://www.udghosh.org/Events/)
07:17:10	89419/89419	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Oct%202017%2015:33:54%20GMT	http://www.udghosh.org/Events/img/Sponsors/lic.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/lic.png	(from http://www.udghosh.org/Events/)
07:17:20	878889/878889	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2013:22:24%20GMT	http://www.udghosh.org/Events/img/background1.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/background1.png	(from http://www.udghosh.org/Events/)
07:17:26	31129/31129	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/alfa.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/alfa.png	(from http://www.udghosh.org/Events/)
07:17:30	118096/118096	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/cugl.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/cugl.png	(from http://www.udghosh.org/Events/)
07:17:39	55061/55061	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/yonex.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/yonex.png	(from http://www.udghosh.org/Events/)
07:18:12	406556/406556	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/vh1.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/vh1.png	(from http://www.udghosh.org/Events/)
07:18:15	19328/19328	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/heini.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/heini.png	(from http://www.udghosh.org/Events/)
07:18:17	7796/7796	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/denver.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/denver.jpg	(from http://www.udghosh.org/Events/)
07:18:34	544689/544689	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Oct%202017%2015:26:33%20GMT	http://www.udghosh.org/Events/img/Sponsors/hrs.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/hrs.png	(from http://www.udghosh.org/Events/)
07:18:42	389628/389628	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/wrogn.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/wrogn.png	(from http://www.udghosh.org/Events/)
07:18:49	519343/519343	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Oct%202017%2001:04:00%20GMT	http://www.udghosh.org/Events/img/Sponsors/campusevents.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/campusevents.png	(from http://www.udghosh.org/Events/)
07:18:51	10072/10072	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/tata%20stryder.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/tata%20stryder.png	(from http://www.udghosh.org/Events/)
07:18:51	51246/51246	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/stag.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/stag.png	(from http://www.udghosh.org/Events/)
07:18:52	3800/3800	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Oct%202017%2015:42:46%20GMT	http://www.udghosh.org/Events/img/Sponsors/dream.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/dream.png	(from http://www.udghosh.org/Events/)
07:18:56	21440/21440	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/campus%20e%20shop.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/campus%20e%20shop.png	(from http://www.udghosh.org/Events/)
07:19:02	32130/32130	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/digi.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/digi.png	(from http://www.udghosh.org/Events/)
07:19:04	8628/8628	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/fuko.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/fuko.jpg	(from http://www.udghosh.org/Events/)
07:19:22	103770/103770	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/grapevine.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/grapevine.png	(from http://www.udghosh.org/Events/)
07:19:25	13637/13637	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/jagran%20engage.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/jagran%20engage.png	(from http://www.udghosh.org/Events/)
07:19:28	11434/11434	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/shara%20news.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/shara%20news.jpg	(from http://www.udghosh.org/Events/)
07:19:28	222101/222101	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/fashion%20saloon.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/fashion%20saloon.png	(from http://www.udghosh.org/Events/)
07:19:31	12340/12340	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/big%20fm.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/big%20fm.png	(from http://www.udghosh.org/Events/)
07:19:34	37447/37447	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/carnival.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/carnival.png	(from http://www.udghosh.org/Events/)
07:19:36	25179/25179	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/royal.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/royal.png	(from http://www.udghosh.org/Events/)
07:19:36	9780/9780	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/red%20hat%20production.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/red%20hat%20production.jpg	(from http://www.udghosh.org/Events/)
07:19:38	2502/2502	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/indian%20news.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/indian%20news.png	(from http://www.udghosh.org/Events/)
07:19:39	18090/18090	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/fit%20muscle.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/fit%20muscle.png	(from http://www.udghosh.org/Events/)
07:19:41	6425/6425	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/mtv.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/mtv.png	(from http://www.udghosh.org/Events/)
07:19:42	22785/22785	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/Events/img/Sponsors/du%20beats.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/du%20beats.png	(from http://www.udghosh.org/Events/)
07:19:43	2377/2377	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2013:23:22%20GMT	http://www.udghosh.org/Gallery/img/favicon-32x32.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Gallery/img/favicon-32x32.png	(from http://www.udghosh.org/Gallery/)
07:19:44	24667/24667	---MCZ	200	added ('OK')	text/css	etag:%22605b-DtCvwFI9+E5TyFVLpB4mBGIgXpU%22	https://cdn.jsdelivr.net/lightgallery/latest/css/lightgallery.css	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/cdn.jsdelivr.net/lightgallery/latest/css/lightgallery.css	(from http://www.udghosh.org/Gallery/)
07:19:46	16089/16089	---M--	200	added ('OK')	text/css	date:Wed,%2016%20Aug%202017%2013:22:34%20GMT	http://www.udghosh.org/Gallery/css/style.css	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Gallery/css/style.css	(from http://www.udghosh.org/Gallery/)
07:19:47	3205/3205	---M--	200	added ('OK')	text/css	date:Wed,%2016%20Aug%202017%2013:22:32%20GMT	http://www.udghosh.org/Gallery/css/style2.css	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Gallery/css/style2.css	(from http://www.udghosh.org/Gallery/)
07:19:54	78365/78365	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Oct%202017%2001:04:06%20GMT	http://www.udghosh.org/Events/img/Sponsors/rammo.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/rammo.jpg	(from http://www.udghosh.org/Events/)
07:20:14	119927/119927	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2013:23:24%20GMT	http://www.udghosh.org/Gallery/img/logo.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Gallery/img/logo.png	(from http://www.udghosh.org/Gallery/)
07:20:42	170113/170113	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2013:22:47%20GMT	http://www.udghosh.org/Gallery/image/foot1.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Gallery/image/foot1.jpg	(from http://www.udghosh.org/Gallery/)
07:20:58	936422/936422	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Oct%202017%2015:17:28%20GMT	http://www.udghosh.org/Events/img/Sponsors/zebronics.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/zebronics.jpg	(from http://www.udghosh.org/Events/)
07:21:35	325474/325474	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2013:22:59%20GMT	http://www.udghosh.org/Gallery/image/hockey1.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Gallery/image/hockey1.jpg	(from http://www.udghosh.org/Gallery/)
07:22:08	878889/878889	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2013:23:21%20GMT	http://www.udghosh.org/Gallery/img/background1.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Gallery/img/background1.png	(from http://www.udghosh.org/Gallery/)
07:22:17	483404/483404	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2013:23:06%20GMT	http://www.udghosh.org/Gallery/image/voleyball1.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Gallery/image/voleyball1.jpg	(from http://www.udghosh.org/Gallery/)
07:22:37	1656950/1656950	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Oct%202017%2015:24:53%20GMT	http://www.udghosh.org/Events/img/Sponsors/time.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/Sponsors/time.jpg	(from http://www.udghosh.org/Events/)
07:22:37	178501/178501	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2013:23:02%20GMT	http://www.udghosh.org/Gallery/image/table_tennis1.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Gallery/image/table_tennis1.jpg	(from http://www.udghosh.org/Gallery/)
07:22:50	468560/468560	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2013:22:49%20GMT	http://www.udghosh.org/Gallery/image/foot2.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Gallery/image/foot2.jpg	(from http://www.udghosh.org/Gallery/)
07:23:10	199656/199656	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2013:22:37%20GMT	http://www.udghosh.org/Gallery/image/basketball1.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Gallery/image/basketball1.jpg	(from http://www.udghosh.org/Gallery/)
07:23:29	452516/452516	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2013:22:40%20GMT	http://www.udghosh.org/Gallery/image/cricket1.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Gallery/image/cricket1.jpg	(from http://www.udghosh.org/Gallery/)
07:23:33	349538/349538	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2013:22:40%20GMT	http://www.udghosh.org/Gallery/image/cricket2.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Gallery/image/cricket2.jpg	(from http://www.udghosh.org/Gallery/)
07:24:14	516793/516793	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2013:22:52%20GMT	http://www.udghosh.org/Gallery/image/foot3.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Gallery/image/foot3.jpg	(from http://www.udghosh.org/Gallery/)
07:24:23	451629/451629	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2013:22:52%20GMT	http://www.udghosh.org/Gallery/image/foot4.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Gallery/image/foot4.jpg	(from http://www.udghosh.org/Gallery/)
07:24:34	119034/119034	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2013:23:03%20GMT	http://www.udghosh.org/Gallery/image/table_tennis2.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Gallery/image/table_tennis2.jpg	(from http://www.udghosh.org/Gallery/)
07:24:42	453845/453845	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2013:23:09%20GMT	http://www.udghosh.org/Gallery/image/voleyball3.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Gallery/image/voleyball3.jpg	(from http://www.udghosh.org/Gallery/)
07:25:01	548279/548279	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2013:23:10%20GMT	http://www.udghosh.org/Gallery/image/voleyball4.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Gallery/image/voleyball4.jpg	(from http://www.udghosh.org/Gallery/)
07:25:21	236372/236372	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2013:22:42%20GMT	http://www.udghosh.org/Gallery/image/cricket4.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Gallery/image/cricket4.jpg	(from http://www.udghosh.org/Gallery/)
07:25:23	371617/371617	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2013:22:42%20GMT	http://www.udghosh.org/Gallery/image/cricket3.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Gallery/image/cricket3.jpg	(from http://www.udghosh.org/Gallery/)
07:25:29	169910/169910	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2013:23:04%20GMT	http://www.udghosh.org/Gallery/image/table_tennis3.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Gallery/image/table_tennis3.jpg	(from http://www.udghosh.org/Gallery/)
07:25:50	478458/478458	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2013:23:12%20GMT	http://www.udghosh.org/Gallery/image/voleyball5.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Gallery/image/voleyball5.jpg	(from http://www.udghosh.org/Gallery/)
07:26:04	267937/267937	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2013:22:54%20GMT	http://www.udghosh.org/Gallery/image/foot5.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Gallery/image/foot5.jpg	(from http://www.udghosh.org/Gallery/)
07:26:27	396976/396976	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2013:23:13%20GMT	http://www.udghosh.org/Gallery/image/voleyball7.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Gallery/image/voleyball7.jpg	(from http://www.udghosh.org/Gallery/)
07:26:32	393222/393222	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2013:22:45%20GMT	http://www.udghosh.org/Gallery/image/cricket5.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Gallery/image/cricket5.jpg	(from http://www.udghosh.org/Gallery/)
07:27:13	281893/281893	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2013:22:57%20GMT	http://www.udghosh.org/Gallery/image/foot7.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Gallery/image/foot7.jpg	(from http://www.udghosh.org/Gallery/)
07:27:26	596933/596933	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2013:22:46%20GMT	http://www.udghosh.org/Gallery/image/cricket6.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Gallery/image/cricket6.jpg	(from http://www.udghosh.org/Gallery/)
07:27:28	7707/7707	---MCZ	200	added ('OK')	application/javascript	etag:%221e1b-9LH+oLrsSrm2v/Rb3qgdiIM1fjU%22	https://cdn.jsdelivr.net/picturefill/2.3.1/picturefill.min.js	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/cdn.jsdelivr.net/picturefill/2.3.1/picturefill.min.js	(from http://www.udghosh.org/Gallery/)
07:27:29	2771/2771	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2022%20Jun%202016%2020:04:21%20GMT	https://cdnjs.cloudflare.com/ajax/libs/jquery-mousewheel/3.1.13/jquery.mousewheel.min.js	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/cdnjs.cloudflare.com/ajax/libs/jquery-mousewheel/3.1.13/jquery.mousewheel.min.js	(from http://www.udghosh.org/Gallery/)
07:27:30	92/92	---M--	200	added ('OK')	application/javascript	date:Wed,%2016%20Aug%202017%2013:23:25%20GMT	http://www.udghosh.org/Gallery/js/index.js	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Gallery/js/index.js	(from http://www.udghosh.org/Gallery/)
